OBSERVATIONDATETIME	LOCATION	WEDGE	CATEGORY	COMMONNAME	SCIENTIFICNAME	STATUS	NOTES
12/12/2025	Garden	12	Plant	Engelmann daisy	Engelmannia peristenia	Fully green	
12/12/2025	Garden	12	Plant	Obedient plant	Physostegia virginiana	Doing well	
12/12/2025	Garden	13	Plant	Horseherb	Calyptocarpus vialis	Doing well	
12/12/2025	Garden	13	Plant	Gayfeather	Liatris mucronata	Full of seeds	
12/12/2025	Garden	13	Plant	Skeleton leaf goldeneye	Viguiera stenoloba	Some blooms	
12/12/2025	Garden	14	Plant	Prairie verbena	Glandularia bipinnatifida	New plants starting	
12/12/2025	Garden	14	Plant	Chocolate daisy	Berlandiera lyrata	Fully green	
12/12/2025	Garden	14	Plant	Flame acanthus	Anisacanthus quadrifidus var. wrightii	Fully green	
12/12/2025	Garden	15	Plant	Snakeherb	Dyschoriste linearis	Fully green	
12/12/2025	Garden	15	Plant	Rock rose	Pavonia lasiopetala	Blooming	
12/12/2025	Garden	16	Plant	Silver ponyfoot	Dichondra argentea	Fully green/silver	
12/12/2025	Garden	16	Plant	Black dalea	Dalea frutescens	Blooming	
12/12/2025	Garden	16	Plant	Fall aster	Symphyotrichum oblongifolium	Full of blossoms	
